"大字町丁目コード","地域名"
"261110034000","京都府京都市西京区牛ケ瀬見附"
"261110036000","京都府京都市西京区牛ケ瀬山柿町"
"261110039002","京都府京都市西京区大枝北福西町二丁目"
"261110044000","京都府京都市西京区大枝西長町"
"261110046000","京都府京都市西京区大枝東長町"
"261110052000","京都府京都市西京区大原野小塩町"
"261110066000","京都府京都市西京区大原野東野町"
"261110069000","京都府京都市西京区樫原池ノ上町"
"261110070000","京都府京都市西京区樫原石畑町"
"261110072000","京都府京都市西京区樫原芋峠"
"261110073000","京都府京都市西京区樫原宇治井町"
"261110074000","京都府京都市西京区樫原宇治井西町"
"261110075000","京都府京都市西京区樫原内垣外町"
"261110077000","京都府京都市西京区樫原大亀谷"
"261110079000","京都府京都市西京区樫原上池田町"
"261110080000","京都府京都市西京区樫原上ノ町"
"261110083000","京都府京都市西京区樫原久保町"
"261110084000","京都府京都市西京区樫原甲水"
"261110086000","京都府京都市西京区樫原権現原"
"261110088000","京都府京都市西京区樫原鴫谷"
"261110089000","京都府京都市西京区樫原下池田町"
"261110090000","京都府京都市西京区樫原下ノ町"
"261110091000","京都府京都市西京区樫原勝後谷"
"261110092000","京都府京都市西京区樫原杉原町"
"261110094000","京都府京都市西京区樫原蛸田町"
"261110098000","京都府京都市西京区樫原佃"
"261110099000","京都府京都市西京区樫原百々ケ池"
"261110100000","京都府京都市西京区樫原中垣外"
"261110102000","京都府京都市西京区樫原硲町"
"261110103000","京都府京都市西京区樫原秤谷町"
"261110107000","京都府京都市西京区樫原盆山"
"261110108000","京都府京都市西京区樫原前田町"
"261110112000","京都府京都市西京区樫原山ノ上町"
"261110116000","京都府京都市西京区桂朝日町"
"261110122000","京都府京都市西京区桂大縄町"
"261110123000","京都府京都市西京区桂春日町"
"261110124000","京都府京都市西京区桂上野今井町"
"261110125000","京都府京都市西京区桂上野川原町"
"261110127000","京都府京都市西京区桂上野新田町"
"261110130000","京都府京都市西京区桂上野東町"
"261110131000","京都府京都市西京区桂上野南町"
"261110132000","京都府京都市西京区桂上豆田町"
"261110135000","京都府京都市西京区桂木ノ下町"
"261110136000","京都府京都市西京区桂後水町"
"261110139000","京都府京都市西京区桂清水町"
"261110140000","京都府京都市西京区桂下豆田町"
"261110141000","京都府京都市西京区桂滝川町"
"261110144000","京都府京都市西京区桂徳大寺北町"
"261110145000","京都府京都市西京区桂徳大寺町"
"261110146000","京都府京都市西京区桂徳大寺東町"
"261110149000","京都府京都市西京区桂野里町"
"261110150000","京都府京都市西京区桂畑ケ田町"
"261110151000","京都府京都市西京区桂久方町"
"261110153000","京都府京都市西京区桂御園"
"261110154000","京都府京都市西京区桂南滝川町"
"261110156000","京都府京都市西京区上桂今井町"
"261110158000","京都府京都市西京区上桂北ノ口町"
"261110163000","京都府京都市西京区上桂東ノ口町"
"261110164000","京都府京都市西京区上桂樋ノ口町"
"261110165000","京都府京都市西京区上桂前川町"
"261110174000","京都府京都市西京区川島北裏町"
"261110175000","京都府京都市西京区川島五反長町"
"261110180000","京都府京都市西京区川島竹園町"
"261110190000","京都府京都市西京区川島莚田町"
"261110191000","京都府京都市西京区川島六ノ坪町"
"261110192000","京都府京都市西京区京都大学桂"
"261110193000","京都府京都市西京区御陵荒木町"
"261110194000","京都府京都市西京区御陵池ノ谷"
"261110198000","京都府京都市西京区御陵大原"
"261110199000","京都府京都市西京区御陵御茶屋山"
"261110201000","京都府京都市西京区御陵北山下町"
"261110202000","京都府京都市西京区御陵北山町"
"261110203000","京都府京都市西京区御陵鴫谷"
"261110204000","京都府京都市西京区御陵谷町"
"261110205000","京都府京都市西京区御陵塚ノ越町"
"261110206000","京都府京都市西京区御陵細谷"
"261110209000","京都府京都市西京区御陵南谷"
"261110210000","京都府京都市西京区御陵峰ケ堂"
"261110222000","京都府京都市西京区下津林東大般若町"
"261110230000","京都府京都市西京区下山田下園尾町"
"261110231000","京都府京都市西京区下山田丁塚町"
"261110232000","京都府京都市西京区松尾井戸町"
"261110233000","京都府京都市西京区松尾上ノ山町"
"261110236000","京都府京都市西京区松尾神ケ谷町"
"261110238000","京都府京都市西京区松尾大利町"
"261110241000","京都府京都市西京区松尾万石町"
"261110243000","京都府京都市西京区松室吾田神町"
"261110244000","京都府京都市西京区松室荒堀町"
"261110247000","京都府京都市西京区松室河原町"
"261110248000","京都府京都市西京区松室北河原町"
"261110250000","京都府京都市西京区松室地家町"
"261110251000","京都府京都市西京区松室地家山"
"261110252000","京都府京都市西京区松室庄田町"
"261110253000","京都府京都市西京区松室田中町"
"261110254000","京都府京都市西京区松室中溝町"
"261110255000","京都府京都市西京区松室山添町"
"261110256000","京都府京都市西京区山田上ノ町"
"261110258000","京都府京都市西京区山田御道路町"
"261110259000","京都府京都市西京区山田北ノ町"
"261110262000","京都府京都市西京区山田桜谷町"
"261110266000","京都府京都市西京区山田谷田山"
"261110267000","京都府京都市西京区山田弦馳町"
"261110272000","京都府京都市西京区山田箱塚町"
"261110274000","京都府京都市西京区山田葉室町"
"261110276000","京都府京都市西京区山田平尾町"
"261110277000","京都府京都市西京区山田開キ町"
"261110278000","京都府京都市西京区山田南町"
"261110280000","京都府京都市西京区山田南山田町"
"262080005000","京都府向日市物集女町"
"262090017000","京都府長岡京市光風台"
"271020001001","大阪府大阪市都島区内代町一丁目"
"271020001002","大阪府大阪市都島区内代町二丁目"
"271020001003","大阪府大阪市都島区内代町三丁目"
"271020001004","大阪府大阪市都島区内代町四丁目"
"271020002001","大阪府大阪市都島区都島本通一丁目"
"271020002002","大阪府大阪市都島区都島本通二丁目"
"271020002003","大阪府大阪市都島区都島本通三丁目"
"271020002004","大阪府大阪市都島区都島本通四丁目"
"271020002005","大阪府大阪市都島区都島本通五丁目"
"271020003001","大阪府大阪市都島区東野田町一丁目"
"271020003002","大阪府大阪市都島区東野田町二丁目"
"271020003003","大阪府大阪市都島区東野田町三丁目"
"271020003004","大阪府大阪市都島区東野田町四丁目"
"271020003005","大阪府大阪市都島区東野田町五丁目"
"271020004001","大阪府大阪市都島区高倉町一丁目"
"271020004002","大阪府大阪市都島区高倉町二丁目"
"271020004003","大阪府大阪市都島区高倉町三丁目"
"271020005001","大阪府大阪市都島区友渕町一丁目"
"271020005002","大阪府大阪市都島区友渕町二丁目"
"271020005003","大阪府大阪市都島区友渕町三丁目"
"271020006001","大阪府大阪市都島区御幸町一丁目"
"271020006002","大阪府大阪市都島区御幸町二丁目"
"271020007001","大阪府大阪市都島区都島中通一丁目"
"271020007002","大阪府大阪市都島区都島中通二丁目"
"271020007003","大阪府大阪市都島区都島中通三丁目"
"271020008001","大阪府大阪市都島区中野町一丁目"
"271020008002","大阪府大阪市都島区中野町二丁目"
"271020008003","大阪府大阪市都島区中野町三丁目"
"271020008004","大阪府大阪市都島区中野町四丁目"
"271020008005","大阪府大阪市都島区中野町五丁目"
"271020009001","大阪府大阪市都島区大東町一丁目"
"271020009002","大阪府大阪市都島区大東町二丁目"
"271020009003","大阪府大阪市都島区大東町三丁目"
"271020010001","大阪府大阪市都島区善源寺町一丁目"
"271020010002","大阪府大阪市都島区善源寺町二丁目"
"271020011001","大阪府大阪市都島区片町一丁目"
"271020011002","大阪府大阪市都島区片町二丁目"
"271020012001","大阪府大阪市都島区都島南通一丁目"
"271020012002","大阪府大阪市都島区都島南通二丁目"
"271020013001","大阪府大阪市都島区都島北通一丁目"
"271020013002","大阪府大阪市都島区都島北通二丁目"
"271020014001","大阪府大阪市都島区毛馬町一丁目"
"271020014002","大阪府大阪市都島区毛馬町二丁目"
"271020014003","大阪府大阪市都島区毛馬町三丁目"
"271020014004","大阪府大阪市都島区毛馬町四丁目"
"271020014005","大阪府大阪市都島区毛馬町五丁目"
"271020015000","大阪府大阪市都島区網島町"
"271030001001","大阪府大阪市福島区海老江一丁目"
"271030001002","大阪府大阪市福島区海老江二丁目"
"271030001003","大阪府大阪市福島区海老江三丁目"
"271030001004","大阪府大阪市福島区海老江四丁目"
"271030001005","大阪府大阪市福島区海老江五丁目"
"271030001006","大阪府大阪市福島区海老江六丁目"
